Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-10-10,61.43,61.95,61.08,61.91,2477
2019-10-11,62.5,62.99,62.23,62.88,5047
2019-10-14,62.74,62.74,61.88,62.59,3822
2019-10-15,62.98,63.33,62.48,63.25,2599
2019-10-16,63.09,63.1,62.44,62.44,2547
2019-10-17,61.78,61.83,61.48,61.48,2065
2019-10-18,61.41,61.63,60.84,60.86,5639
2019-10-21,60.65,61.64,60.4,61.37,4920
2019-10-22,61.98,62.37,61.33,62.19,3777
2019-10-23,62.5,62.5,61.69,62.28,3130
2019-10-24,62.2,62.78,62.2,62.54,2961
2019-10-25,62.09,62.66,62.09,62.61,4221
2019-10-28,62.57,62.8,62.02,62.02,3308
2019-10-29,62.02,62.06,61.6,62.03,4785
2019-10-30,61.9,61.94,60.75,60.85,6883
2019-10-31,61.32,61.32,60.29,60.46,6098
2019-11-01,60.99,62.11,60.5,61.93,5891
2019-11-04,62.33,63.96,62.3,63.96,7722
2019-11-05,63.99,65.73,63.99,65.71,6707
2019-11-06,65.51,65.9,64.96,65.02,2128
2019-11-07,64.33,65.53,64.33,65.51,4969
2019-11-08,64.6,65.38,64.18,64.2,2652
2019-11-11,63.71,63.99,63.41,63.59,4254
2019-11-12,63.99,64,63.58,63.58,11850
2019-11-13,63.01,63.03,62.5,62.66,8228
2019-11-14,63.26,63.26,62.14,62.14,3205
2019-11-15,62.72,62.72,62.14,62.71,5005
2019-11-18,62.56,62.77,61.8,61.86,5283
2019-11-19,62.32,62.32,61.5,61.57,6058
2019-11-20,61.29,61.7,60.98,61.67,2587
2019-11-21,60.93,62.45,60.93,62.03,4255
2019-11-22,62.39,63.35,62.39,63.03,3291
2019-11-25,63.06,63.22,62.54,62.62,10093
2019-11-26,62.63,62.93,62.18,62.2,3958
2019-11-27,62.6,62.65,62.25,62.28,6425
2019-11-28,62.49,62.55,62.28,62.36,2728
2019-11-29,62.6,62.65,61.73,61.73,3615
2019-12-02,62.29,62.68,61.82,61.93,6988
2019-12-03,62.29,62.29,61,61.19,10949
2019-12-04,61.52,61.84,61.37,61.79,1100
2019-12-05,62.3,62.31,61.59,61.6,1518
2019-12-06,61.85,63.1,61.59,62.92,2957
2019-12-09,63.49,63.49,62.45,63.12,7408
2019-12-10,62.6,63,62.3,62.33,3395
2019-12-11,62.52,62.55,61.92,62.46,3262
2019-12-12,62.43,62.99,61.71,62.99,1677
2019-12-13,63.36,63.36,62.59,62.59,3303
2019-12-16,62.74,63.02,62.21,62.8,5375
2019-12-17,62.84,63.02,62.65,62.67,1286
2019-12-18,62.71,63.14,62.21,63.02,1849
2019-12-19,63.01,63.06,62.58,62.62,1968
2019-12-20,62.51,63.32,62.5,63.32,4767
2019-12-23,63.54,63.54,62.83,63.2,1055
2019-12-27,63.45,63.45,62.69,62.69,2922
2019-12-30,62.86,62.86,62.3,62.67,2825
2020-01-02,62.93,63.47,62.45,63.14,5082
2020-01-03,63.59,64.66,62.94,62.94,18653
2020-01-06,63.64,63.64,62.79,63.23,7912
2020-01-07,63.11,63.6,62.71,62.71,1832
2020-01-08,63.38,63.77,62.59,62.6,7596
2020-01-09,62.59,62.6,61.89,62.26,6681
2020-01-10,62.65,63.13,62.35,62.35,5472
2020-01-13,62.49,62.65,62,62.56,8504
2020-01-14,62.9,62.9,62,62.2,8853
2020-01-15,62.42,62.42,61.98,62.14,3787
2020-01-16,62.3,62.43,61.98,62.33,1581
2020-01-17,62.26,62.42,61.56,61.65,4721
2020-01-20,62.01,62.2,61.9,62.2,1294
2020-01-21,61.99,61.99,61.13,61.13,11429
2020-01-22,61.14,61.37,60.56,60.6,6887
2020-01-23,60.51,60.59,59.79,59.99,16929
2020-01-24,60.61,60.76,60.22,60.22,2838
2020-01-27,59.61,59.96,58.9,58.9,23555
2020-01-28,59.01,59.21,58.8,58.99,3415
2020-01-29,59.17,59.29,58.62,58.62,23504
2020-01-30,58.1,58.17,57.31,57.73,16974
2020-01-31,59.09,59.09,56,56.33,22363
2020-02-03,55.89,56.2,54.85,54.85,29236
2020-02-04,55.4,56.03,55.04,55.1,37691
2020-02-05,55.22,56.46,54.9,56.46,24120
2020-02-06,57.74,57.74,56.35,56.57,15846
2020-02-07,56.66,56.79,55.72,56.27,16279
2020-02-10,55.76,55.76,54.88,54.92,9933
2020-02-11,55.01,55.73,55.01,55.43,11914
2020-02-12,55.78,56.36,55.66,55.66,9145
2020-02-13,56.05,56.44,55.77,55.96,5550
2020-02-14,56.01,56.52,55.86,56.03,6320
2020-02-17,56.6,56.6,56.03,56.1,4603
2020-02-18,56.72,56.72,55.05,55.16,14388
2020-02-19,56.08,56.08,55.55,55.86,18432
2020-02-20,56.51,56.51,55.5,55.66,5946
2020-02-21,55.35,55.35,54.2,54.49,14698
2020-02-24,54.01,54.05,52.41,52.53,22268
2020-02-25,52.89,52.89,50.78,50.93,17788
2020-02-26,50.51,50.57,49.385,49.775,35649
2020-02-27,48.2,48.245,46.225,47.325,26319
2020-02-28,44.625,45.24,43.835,45,31473
2020-03-02,49.005,49.01,45.715,47.35,34815
2020-03-03,48.72,49.385,46.45,46.725,32156
2020-03-04,47,48.035,45.815,46.41,42876
2020-03-05,47.195,47.195,44.58,44.71,18900
2020-03-06,44.335,44.335,41.89,42.195,34745
2020-03-09,36.8,39,34.74,37.825,104823
2020-03-10,39.5,40.77,36.405,36.915,75973
2020-03-11,37.7,38.385,36.915,37.725,53903
2020-03-12,37.73,37.73,34.235,34.355,76805
2020-03-13,35.9,36.495,31.55,32.14,39295
2020-03-16,32.3,34,29.88,32.5,100921
2020-03-17,32.5,33.99,31.225,33.025,49579
2020-03-18,32.265,33.61,30.9,30.9,93663
2020-03-19,31.005,32.45,29.975,31.195,158968
2020-03-20,33.915,34.9,30.68,30.98,91341
2020-03-23,30.25,31.005,28.25,29.23,291094
2020-03-24,30.815,32.53,29.85,32.53,194960
2020-03-25,34.4,35.535,32.55,34.83,175184
2020-03-26,34.08,35.94,33.165,35.055,84360
2020-03-27,35.2,35.235,32.88,33.085,58042
2020-03-30,32.895,34.175,32,34.11,49533
2020-03-31,35.1,36,34.565,35.6,58179
2020-04-01,34,35.42,33.27,34.46,68725
2020-04-02,35.555,38.605,35,37.38,162532
2020-04-03,37.495,39.055,36.61,36.83,92218
2020-04-06,38.095,38.095,36.415,37.105,73750
2020-04-07,38.705,39.575,38.145,39.005,81452
2020-04-08,39.005,39.025,37.955,38.93,45589
2020-04-09,41.095,42.65,39.95,41,155442
2020-04-14,40.895,40.895,38.575,39.115,44471
2020-04-15,38.82,38.895,36.17,36.545,70023
2020-04-16,37.495,37.735,36.09,36.09,33479
2020-04-17,37.595,38.03,36.68,37.965,57125
2020-04-20,39.005,39.2,37.065,39.17,62740
2020-04-21,38.035,38.645,36.05,37.6,104219
2020-04-22,38.145,39.505,37.85,38.88,51995
2020-04-23,39.6,41.2,39.2,40.765,35083
2020-04-24,40.04,41.505,39.655,40.175,33364
2020-04-27,40.075,40.515,38.975,40.38,31826
2020-04-28,40.385,41.5,39.825,41.4,23711
2020-04-29,42.005,43.615,41.8,43.215,43799
2020-04-30,44.44,44.915,42.555,42.785,121290
2020-05-04,39.795,40.21,38.46,39.955,51094
2020-05-05,42.045,43.31,41.915,42.49,53829
2020-05-06,42.1,42.355,40.705,40.705,15942
2020-05-07,41.095,42.13,41.005,41.43,19929
2020-05-08,41.475,42.025,41.115,42.025,36632
2020-05-11,43.2,43.335,42.045,42.245,36981
2020-05-12,41.88,42.055,41.08,41.485,15589
2020-05-13,41.195,41.195,38.745,38.87,30632
2020-05-14,38.795,39.2,37.355,38.53,28846
2020-05-15,40.005,40.005,38.775,39.345,27205
2020-05-18,39.895,41.355,39.84,41.29,37699
2020-05-19,41.525,41.92,40.615,40.85,39346
2020-05-20,40.905,41.39,40.405,41.28,14157
2020-05-21,41.575,41.62,40.545,40.7,13137
2020-05-22,39.8,40.73,38.99,40.225,23608
2020-05-25,41.33,41.92,41.305,41.86,19097
2020-05-26,41.84,42.215,41.45,41.68,34164
2020-05-27,42.335,42.73,41.34,41.81,22612
2020-05-28,41.72,42.285,41.02,41.32,21719
2020-05-29,40.505,40.68,39.84,40.28,19513
2020-06-02,41.795,42.405,41.105,42.405,26152
2020-06-03,42.695,43.645,42.5,43.645,35199
2020-06-04,43.49,43.845,42.775,43.13,37903
2020-06-05,43.345,47.045,43.345,47.045,47599
2020-06-08,47.395,49.945,47.22,47.755,92874
2020-06-09,49.21,49.21,45.885,46.98,84319
2020-06-10,47.825,47.825,44.71,44.975,33076
2020-06-11,43.6,43.6,41.3,42.115,63643
2020-06-12,41.5,42.94,41.185,41.7,44832
2020-06-15,40.895,41.265,39.84,41.03,35104
2020-06-16,42.395,44.085,42.1,42.775,44380
2020-06-17,42.625,43.365,41.885,42.02,29217
2020-06-18,41.505,42.15,40.935,41.91,30512
2020-06-19,42.265,43.05,42.135,42.265,14542
2020-06-22,41.295,41.5,40.5,40.79,19873
2020-06-23,41.675,41.835,41.005,41.61,30352
2020-06-24,41.715,41.715,39.635,39.635,32598
2020-06-25,39.8,40.17,38.96,39.68,46570
2020-06-26,40.245,40.415,38.92,38.995,24486
2020-06-29,39.18,39.45,38.53,39.11,22103
2020-06-30,39.605,39.605,38.48,38.81,20899
2020-07-01,40.075,40.29,39.115,39.115,12380
2020-07-02,39.565,40.015,39.035,39.47,30443
2020-07-03,39,39.765,39,39.65,9626
2020-07-06,39.775,39.9,39.045,39.045,22245
2020-07-07,39.035,39.31,38.6,38.76,17124
2020-07-08,38.505,38.735,38,38.23,36270
2020-07-09,38.035,38.4,36.69,36.8,27598
2020-07-10,36.395,37.315,35.885,37.21,38989
2020-07-13,38.08,38.08,37.375,37.67,17936
2020-07-14,37.795,38.44,37.175,38.4,16326
2020-07-15,39.4,39.76,38.765,38.84,36762
2020-07-16,39,39.195,38.5,39.09,11220
2020-07-17,38.68,39.005,38.305,38.31,7667
2020-07-20,37.595,38,37.205,37.6,19771
2020-07-21,37.685,39.32,37.665,39.23,19857
2020-07-22,38.705,38.9,37.51,37.595,19296
2020-07-23,37.805,38.11,37.18,37.235,16880
2020-07-24,37.355,38.24,37.16,37.16,11119
2020-07-27,37.195,37.345,36.61,37.16,10629
2020-07-28,37.435,37.77,37.235,37.4,6409
2020-07-29,37,37.4,36.95,37.13,8790
2020-07-30,37.015,37.2,35.57,35.75,24240
2020-07-31,36.005,36.4,34.565,35.065,38287
2020-08-03,35.545,36.165,35.54,35.875,12346
2020-08-04,36.505,36.735,35.7,36.735,23428
2020-08-05,37.045,37.44,36.895,37.02,10445
2020-08-06,37.795,37.795,36.545,36.805,14827
2020-08-07,36.9,36.9,36.435,36.565,7607
2020-08-10,36.9,37.62,36.9,37.62,7080
2020-08-11,37.95,39.275,37.945,38.925,18062
2020-08-12,38.185,38.185,37.175,37.24,19895
2020-08-13,37.5,37.5,36.62,36.635,7355
2020-08-14,36.425,36.46,35.89,36.31,7346
2020-08-17,37.065,37.065,35.83,35.89,5836
2020-08-18,35.685,36.16,35.46,35.765,11231
2020-08-19,35.725,35.845,35.39,35.805,7212
2020-08-20,35.595,35.595,34.99,35.07,24696
2020-08-21,35.105,35.19,34.7,34.7,18376
2020-08-24,35.45,36,34.735,36,19052
2020-08-25,35.3,35.5,34.555,34.785,32637
2020-08-26,34.805,34.845,34.13,34.145,17761
2020-08-27,33.65,34.115,33.485,33.69,16333
2020-08-28,33.67,33.905,33.46,33.8,10376
2020-08-31,34.425,34.7,33.485,33.68,10762
2020-09-01,33.57,33.675,32.64,33.045,16043
2020-09-02,33.46,33.5,32.94,33.095,14135
2020-09-03,33.255,33.755,32.93,33.26,13213
2020-09-04,32.705,33.65,32.705,32.965,18842
2020-09-07,33.46,33.46,32.975,33.115,9209
2020-09-08,33.4,33.4,31.765,32.215,41417
2020-09-09,32.525,32.93,32.22,32.48,33654
2020-09-10,32.405,32.405,31.795,31.82,8398
2020-09-11,31.545,31.545,31.1,31.37,14333
2020-09-14,31.805,31.805,30.76,30.96,18002
2020-09-15,30.945,31.31,30.945,31.14,18370
2020-09-16,31.005,31.53,30.69,31.51,25051
2020-09-17,31.625,31.95,31.385,31.71,19597
2020-09-18,32.185,32.185,31.335,31.365,8009
2020-09-21,31.41,31.41,30.46,30.615,27785
2020-09-22,31.035,31.3,30.795,30.885,9379
2020-09-23,30.85,30.85,29.9,30.015,18948
2020-09-24,29.82,29.9,29.025,29.09,15205
2020-09-25,29.735,29.805,29.23,29.485,21417
2020-09-28,30.1,30.505,29.805,30.275,15594
2020-09-29,30.18,30.325,29.195,29.195,15003
2020-09-30,29.145,29.815,29.075,29.345,14191
2020-10-01,29.55,29.6,28.265,28.315,46682
2020-10-02,28.05,28.19,27.43,28.19,43096
2020-10-05,28.455,28.695,28.2,28.325,20539
2020-10-06,28.655,29.19,28.53,29.075,15924
2020-10-07,28.665,28.805,28.325,28.35,13358
2020-10-08,28.73,29.94,28.58,29.58,21824
2020-10-09,30.18,30.385,29.385,29.61,33386
2020-10-12,29.79,29.8,29,29.205,15647
2020-10-13,29.345,29.645,29.11,29.11,8978
2020-10-14,29.2,29.61,28.96,29.52,5217
2020-10-15,29.045,29.16,28.5,29.015,22224
2020-10-16,29.005,29.48,28.905,29.455,7143
2020-10-19,29.195,29.395,28.72,28.97,9626
2020-10-20,28.505,28.62,28.19,28.46,12081
2020-10-21,28.3,28.455,27.98,28.075,9351
2020-10-22,28.11,28.52,27.92,28.52,13257
2020-10-23,29.7,29.7,29,29.055,23252
2020-10-26,28.52,28.635,27.94,28.02,14491
2020-10-27,28.165,28.38,27.7,27.81,10579
2020-10-28,27.8,27.8,26.87,27.455,37422
2020-10-29,27.305,27.92,26.735,27.92,39637
2020-10-30,28.045,28.435,27.45,27.63,29240
2020-11-02,27.55,29.01,27.55,29.01,26080
2020-11-03,29.29,29.8,28.93,28.93,31615
2020-11-04,29.8,30.575,27.935,28.955,87191
2020-11-05,28.735,28.735,28.1,28.345,33932
2020-11-06,28.235,28.305,27.8,27.945,59774
2020-11-09,28.125,31.945,28.01,30.835,145690
2020-11-10,30.97,31.72,30.465,30.92,102016
2020-11-11,31.6,31.86,31.115,31.22,31262
2020-11-12,31.005,31.01,30.265,30.475,33346
2020-11-13,29.705,30.49,29.67,30.395,25794
2020-11-16,30.945,32.095,30.79,32.095,58558
2020-11-17,32.5,32.58,31.5,32.365,60878
2020-11-18,32.505,33.14,32.32,32.485,44613
2020-11-19,31.605,31.635,30.915,31.275,35891
2020-11-20,31.305,31.755,31,31.25,25893
2020-11-23,31.65,32.585,31.4,32.44,65406
2020-11-24,33.875,34.975,33.65,34.875,117898
2020-11-25,35.505,35.745,34.255,34.405,72829
2020-11-26,34.71,34.71,33.975,34.15,20614
2020-11-27,34.225,34.275,33.515,33.52,31892
2020-11-30,33.505,33.505,32.26,32.375,58557
2020-12-01,32.385,32.955,32.365,32.565,59924
2020-12-02,32.165,33.17,31.75,33.17,42789
2020-12-03,33.26,33.35,32.68,33.24,32837
2020-12-04,33.42,34.38,33.42,34.29,56672
2020-12-07,34.55,34.56,33.5,34.04,56240
2020-12-08,33.805,35.16,33.32,34.91,44416
2020-12-09,35.24,36.16,34.965,35.16,45370
2020-12-10,35.405,36.675,35.29,36.6,53022
2020-12-11,36.405,36.475,35.5,35.84,47942
2020-12-14,36.415,36.705,35.15,35.15,43610
2020-12-15,35.34,35.34,34.63,34.885,41735
2020-12-16,35.605,36,35.205,35.91,34716
2020-12-17,36.295,36.3,35.5,35.66,31750
2020-12-18,35.42,35.755,35.17,35.26,27215
2020-12-21,34.05,34.495,32.8,34.075,127201
2020-12-22,34.305,34.49,33.935,34.31,34063
2020-12-23,33.72,34.745,33.72,34.7,29363
2020-12-28,34.655,34.805,34,34.075,35018
2020-12-29,34.345,34.595,33.88,33.95,44672
2020-12-30,33.95,33.98,33.68,33.82,15878
2021-01-04,33.995,34.34,33.45,33.6,35269
2021-01-05,34.105,35.615,33.85,35.53,42606
2021-01-06,35.85,36.655,35.35,36.49,51829
2021-01-07,36.865,37.1,36.325,36.825,45394
2021-01-08,37.195,37.2,36.74,37.185,32470
2021-01-11,37.145,38.01,36.795,37.935,77876
2021-01-12,39.005,39.52,38.59,38.975,38132
2021-01-13,39.62,40.065,39.275,39.755,50961
2021-01-14,39.905,41.27,39.835,41.27,49072
2021-01-15,40.9,41.25,39.13,40.06,73266
2021-01-18,39.395,39.64,39.1,39.47,19974
2021-01-19,39.485,40.74,39.485,40.52,32089
2021-01-20,40.615,41.105,40.485,40.66,13025
2021-01-21,40.8,40.815,39.5,39.66,40213
2021-01-22,39.045,39.165,38.38,38.95,73615
2021-01-25,39.59,39.665,38.05,38.275,52313
2021-01-26,38.495,39.31,38.195,38.34,26237
2021-01-27,37.785,38.265,36.96,38.265,74955
2021-01-28,37.205,38.335,36.895,37.875,56916
2021-01-29,38.085,38.085,37.2,37.2,21178
2021-02-01,37.29,37.985,36.665,37.11,50080
2021-02-02,38,39.025,37.51,38.835,101475
2021-02-03,38.66,39.28,37.8,39.225,37065
2021-02-04,39.745,40.115,39.46,39.87,41763
2021-02-05,40.41,41.62,40.41,41.235,55038
2021-02-08,41.895,43.175,41.8,42.995,44943
2021-02-09,42.32,42.67,41.15,41.545,56993
2021-02-10,41.825,42.305,41.6,42.035,19617
2021-02-11,42.24,42.24,40.77,40.875,22949
2021-02-12,40.675,41.69,40.435,41.425,25151
2021-02-15,41.985,42.355,41.71,42.12,20000
2021-02-16,42.495,43.405,42.125,42.97,76087
2021-02-17,43,44.2,42.905,43.23,32159
2021-02-18,43.735,43.88,43,43.27,27852
2021-02-19,43.005,43.205,42.165,43.075,29753
2021-02-22,43.29,44.795,42.91,44.71,29074
2021-02-23,44.995,45.45,44.315,44.805,74119
2021-02-24,45.015,46.815,45,46.785,31166
2021-02-25,46.775,46.86,45.955,46.135,38112
2021-02-26,45.23,45.51,43.875,44.88,65495
2021-03-01,45.93,47.75,45.515,47.69,58964
2021-03-02,47.195,47.33,46.61,46.63,40980
2021-03-03,46.945,47.165,46.42,46.83,23101
2021-03-04,47.12,49.02,46.48,48.865,39199
2021-03-05,49.26,50.91,48.8,49.86,99602
2021-03-08,51.37,51.9,50.42,51.05,106807
2021-03-09,51.11,51.67,50,51.14,54035
2021-03-10,50.24,51.63,49.91,51.43,32429
2021-03-11,51.99,52.33,51.36,51.88,42991
2021-03-12,51.21,52.18,50.99,52.1,23360
2021-03-15,52.09,52.39,50.2,50.36,33793
2021-03-16,50.89,50.89,49.17,49.775,23662
2021-03-17,50.03,50.12,49.005,49.67,25966
2021-03-18,49.695,50.06,48.535,48.6,54686
2021-03-19,47.87,48.54,47.005,48.15,38697
2021-03-22,47.275,47.675,47,47.305,20061
2021-03-23,46.675,47.245,45.865,47.245,38528
2021-03-24,46.15,48.44,46.085,48.22,63820
2021-03-25,48.43,48.43,46.275,47.285,18350
2021-03-26,48.21,48.715,48,48.285,11886
2021-03-29,49.02,49.02,48.27,48.41,21186
2021-03-30,48.795,49.01,48.36,48.705,18753
2021-03-31,48.705,48.72,47.65,47.8,14270
2021-04-01,48.07,48.39,47.65,47.86,22259
2021-04-06,48.095,48.475,47.845,47.845,15147
2021-04-07,47.995,47.995,47.295,47.465,15666
2021-04-08,47.915,47.915,46.51,47.01,30542
2021-04-09,47,47.47,46.91,46.92,13044
2021-04-12,46.98,47.73,46.835,46.91,23812
2021-04-13,46.555,47.065,46.215,46.85,28166
2021-04-14,46.62,48.31,46.62,48.31,20262
2021-04-15,48.015,48.155,47.5,47.58,28248
2021-04-16,47.785,48.05,47.185,47.545,12788
2021-04-19,47.495,47.505,46.58,46.9,29517
2021-04-20,46.925,47.105,45.5,45.63,58394
2021-04-21,45.655,46.5,45.3,46.255,17284
2021-04-22,46.44,46.62,45.905,46.425,20551
2021-04-23,46.51,46.51,45.7,46.14,20808
2021-04-26,46.105,46.645,45.645,46.4,53669
2021-04-27,46.24,46.58,46.24,46.445,21442
2021-04-28,46.77,48.27,46.47,48.085,23666
2021-04-29,48.25,49.1,48.18,48.245,37330
2021-04-30,48.7,48.855,47.91,48.035,38735
2021-05-03,48.325,48.815,47.605,48.625,36510
2021-05-04,48.495,49.57,48.495,49.025,28151
2021-05-05,49.845,50.84,49.49,50.81,31551
2021-05-06,50.3,50.78,49.845,50.47,25864
2021-05-07,50.99,51.18,50.38,50.65,31886
2021-05-10,51.33,52.49,51.33,51.96,25426
2021-05-11,51.7,51.7,49.68,50.02,47100
2021-05-12,49.56,50.86,49.01,50.8,25904
2021-05-13,49.385,50,48.545,49.5,22706
2021-05-14,49.14,49.9,49.14,49.88,11508
2021-05-17,50.47,50.75,49.695,50.63,14366
2021-05-18,50.99,51.41,49.82,50.07,18492
2021-05-19,49.505,49.505,47.91,48.46,22258
2021-05-20,48.89,48.89,47.73,48.125,15322
2021-05-21,48.235,49.065,48.04,48.775,9343
2021-05-25,48.835,48.995,47.505,47.55,13732
2021-05-26,48.23,48.23,47.5,47.965,9665
2021-05-27,48.005,48.935,47.91,47.995,27452
2021-05-28,48.03,48.535,47.785,47.785,13442
2021-05-31,48.04,48.24,47.655,47.9,4405
2021-06-01,48.025,49.5,47.905,49.015,18658
2021-06-02,49.2,50.04,49.2,49.92,18553
2021-06-03,50.11,50.57,49.505,50.12,10003
2021-06-04,50.78,50.78,49.92,50.18,17032
2021-06-07,49.915,50.63,49.81,50.09,98568
2021-06-08,50.01,51.1,49.6,50.92,40555
2021-06-09,50.95,51.74,50.92,51.55,8882
2021-06-10,51.24,52.57,51.19,51.92,25711
2021-06-11,51.22,52.09,51.22,51.9,11002
2021-06-14,51.72,51.8,51.4,51.4,11842
2021-06-15,51.29,52.72,51.02,52.54,19410
2021-06-16,53.39,53.45,52.77,53.34,27354
2021-06-17,53.02,53.89,52.21,52.21,22577
2021-06-18,52.12,52.34,51.13,51.7,16453
2021-06-21,51.04,52,50.5,51.79,15135
2021-06-22,52.88,53.64,52.43,53.4,15143
2021-06-23,53.33,54.02,53.33,53.37,22620
2021-06-24,53.99,54.14,53.54,53.9,6532
2021-06-25,53.9,54.25,53.75,54.21,7984
2021-06-28,54.15,54.28,52.64,52.83,19852
2021-06-29,52.78,53.46,52.72,53.18,17370
2021-06-30,52.65,53.13,52.37,52.92,14182
2021-07-01,52.87,54.18,52.87,53.46,17200
2021-07-02,53.66,53.74,52.85,53.01,7616
2021-07-05,53.59,53.82,52.76,53.57,8035
2021-07-06,53.5,54.01,51.8,51.85,26675
2021-07-07,51.86,52.45,50.72,51.18,52305
2021-07-08,50.95,51.04,49.9,51.03,42523
2021-07-09,51.02,51.57,50.82,51.57,14367
2021-07-12,51.31,51.6,50.76,51.47,11394
2021-07-13,51.56,51.88,51.25,51.45,4281
2021-07-14,51.82,52.1,50.77,50.77,8414
2021-07-15,50.5,50.5,49.8,50.38,18980
2021-07-16,50.15,50.37,48.785,49.21,10867
2021-07-19,48.365,48.405,46.35,46.755,60688
2021-07-20,47.415,47.88,46.775,47.815,32365
2021-07-21,47.87,49.01,47.6,49.01,29542
2021-07-22,49.1,49.495,48.13,48.26,14825
2021-07-23,48.575,48.88,48.06,48.395,13903
2021-07-26,48.055,49.68,47.685,49.475,30222
2021-07-27,49.34,49.575,48.42,48.785,10681
2021-07-28,49.285,49.435,48.9,49.18,9649
2021-07-29,49.545,49.8,49.36,49.62,21650
2021-07-30,49.9,50,48.52,48.52,27010
2021-08-02,48.59,49.65,48.34,48.685,25219
2021-08-03,48.92,49.13,48.15,49.13,18056
2021-08-04,48.88,49.105,47.94,48.5,14455
2021-08-05,48.425,48.7,47.985,48.675,15063
2021-08-06,48.71,49.285,48.29,49.21,3915
2021-08-09,48.63,48.915,48.34,48.845,24448
2021-08-10,48.995,49.68,48.915,49.455,12062
2021-08-11,49.33,49.76,49.15,49.3,18233
2021-08-12,48.56,49.24,48.56,48.595,8828
2021-08-13,48.82,48.97,47.81,48.28,17805
2021-08-16,47.945,48.06,47,47.55,21733
2021-08-17,46.98,47.97,46.94,47.755,9191
2021-08-18,47.31,47.685,47,47.66,9558
2021-08-19,46.195,46.195,44.88,44.935,94713
2021-08-20,45.34,45.39,44.67,45.39,18808
2021-08-23,45.53,46.83,45.39,46.825,17864
2021-08-24,46.755,47.38,46.755,46.97,17276
2021-08-25,46.83,47.35,46.83,47.14,5508
2021-08-26,47.395,47.395,46.72,46.72,6507
2021-08-27,47,47.63,46.685,47.63,18717
2021-08-30,47.4,47.63,46.81,47.185,6580
2021-08-31,47.135,47.135,46.395,46.615,7957
2021-09-01,46.505,46.75,45.54,45.6,9088
2021-09-02,45.55,46.87,45.425,46.645,6417
2021-09-03,46.27,46.715,46.05,46.1,8331
2021-09-06,46.115,46.36,45.87,45.87,2372
2021-09-07,45.925,46.575,45.91,46.265,6577
2021-09-08,46.03,46.58,45.88,45.955,6974
2021-09-09,45.845,46.515,45.09,46.12,9342
2021-09-10,46.1,46.855,45.635,45.92,7961
2021-09-13,45.995,47.36,45.95,47.065,9789
2021-09-14,47.12,47.175,46.28,46.495,22422
2021-09-15,46.645,47.8,46.505,47.695,24356
2021-09-16,47.75,48.05,47.205,47.32,25697
2021-09-17,47.435,47.935,47.15,47.3,29248
2021-09-20,46.995,46.995,45.65,45.885,32499
2021-09-21,45.92,46.56,45.46,45.875,18537
2021-09-22,46.3,47.245,45.995,47.245,35186
2021-09-23,47.675,48.415,47.18,48.31,15128
2021-09-24,48.85,49.175,48.37,49.055,14459
2021-09-27,49.65,50.94,49.56,50.9,45211
2021-09-28,51.11,51.72,51,51.2,70889
2021-09-29,50.99,51.74,50.56,51.71,53312
2021-09-30,51.17,52.1,50.91,51.49,17709
2021-10-01,50.72,52.1,49.71,51.79,51949
2021-10-04,52.48,53.2,51.85,53.03,33223
2021-10-05,53,54.09,53,53.64,23542
2021-10-06,53.32,53.4,51.77,52.09,32599
2021-10-07,52.5,52.76,51.62,52.62,23030
2021-10-08,52.9,53.8,52.5,53.7,10985
2021-10-11,53.9,54.79,53.9,54.2,43540
2021-10-12,53.01,53.59,52.96,53.13,11654
2021-10-13,52.8,52.94,52.18,52.56,10042
2021-10-14,52.86,53.37,52.73,52.95,16452
2021-10-15,53.62,54.25,53.62,54.03,11466
2021-10-18,54.4,54.5,53.91,54.11,15915
2021-10-19,54.19,54.47,53.73,54.47,13426
2021-10-20,54.9,54.9,53.99,54.52,11676
2021-10-21,54.22,55,53.74,53.83,19220
2021-10-22,53.5,54.27,53.5,53.89,7254
2021-10-25,54.3,55.36,54.21,55.3,12279
2021-10-26,55.54,56.38,55.05,56.31,39435
2021-10-27,56.4,56.42,55.5,55.65,16143
2021-10-28,55.24,55.39,54.5,54.67,19865
2021-10-29,54.66,56.25,54.66,56.03,34436
2021-11-01,56.09,57,55.79,56.75,13958
2021-11-02,56.28,56.79,55.9,56.11,17662
2021-11-03,55.74,55.82,55.09,55.3,20035
2021-11-04,55.21,56.11,55.21,55.77,14169
2021-11-05,55.8,56.6,55.8,56.27,8786
2021-11-08,56.59,57.28,56.53,56.98,22172
2021-11-09,56.41,56.96,56.34,56.77,8844
2021-11-10,56.81,56.99,55.78,55.96,16536
2021-11-11,55.78,56.44,55.7,56.44,13757
2021-11-12,55.81,56.2,55.61,55.99,11721
2021-11-15,55.59,56.33,55.28,56.24,15003
2021-11-16,56.38,57.33,56.38,57.28,31156
2021-11-17,57.31,57.71,56.84,57.21,31020
2021-11-18,56.44,56.79,55.63,56.36,26893
2021-11-19,55.83,56.42,53.45,53.58,49732
2021-11-22,53.91,55.43,53.51,55.27,28624
2021-11-23,54.12,56.1,54.09,55.63,15599
2021-11-24,56.2,56.96,55.88,56.59,11093
2021-11-25,56.7,56.7,56.1,56.5,9596
